,Entity,Year,Percentage of Individuals using the Internet (ICT),Mobile cellular subscriptions
4124,Swaziland,1994,,0.0
4125,Swaziland,1995,,0.0
4126,Swaziland,1996,,0.0
4127,Swaziland,1997,,0.0
4128,Swaziland,1998,,0.45688999799999996
4129,Swaziland,1999,,1.3356854120000001
4130,Swaziland,2000,0.93,3.102334742
4131,Swaziland,2001,1.28,5.117416802
4132,Swaziland,2002,1.82,6.283595288
4133,Swaziland,2003,2.44,7.813009856
4134,Swaziland,2004,3.23,13.24493632
4135,Swaziland,2005,3.7,18.10541334
4136,Swaziland,2006,3.7,22.35630041
4137,Swaziland,2007,4.1,33.48085468
4138,Swaziland,2008,6.85,46.07241867
4139,Swaziland,2009,8.94,56.61109776
4140,Swaziland,2010,11.04,60.83084412
4141,Swaziland,2011,18.13,63.23757857
4142,Swaziland,2012,20.78,65.39478548
4143,Swaziland,2013,24.7,71.46778668
4144,Sweden,1990,,5.3884126
4145,Sweden,1991,,6.594298056
4146,Sweden,1992,,7.559531019
4147,Sweden,1993,,8.864091559
4148,Sweden,1994,,15.71336635
4149,Sweden,1995,,22.74910726
4150,Sweden,1996,,28.16003761
4151,Sweden,1997,,35.77110377
4152,Sweden,1998,,46.37067378
4153,Sweden,1999,,57.83206475
4154,Sweden,2000,45.69,71.8225431
4155,Sweden,2001,51.77,80.75654186
4156,Sweden,2002,70.57,89.20279254
4157,Sweden,2003,79.13,98.42587931
4158,Sweden,2004,83.89,97.81454363
4159,Sweden,2005,84.83,100.81767070000001
4160,Sweden,2006,87.76,105.6913243
4161,Sweden,2007,82.01,110.456172
4162,Sweden,2008,90.0,108.4404554
4163,Sweden,2009,91.0,112.1339335
4164,Sweden,2010,90.0,117.1611493
4165,Sweden,2011,92.77,121.2222926
4166,Sweden,2012,93.18,124.57217
4167,Sweden,2013,94.78,124.3952501
4168,Switzerland,1990,,1.8736664509999998
4169,Switzerland,1991,,2.58986839
4170,Switzerland,1992,,3.15607763
4171,Switzerland,1993,,3.7400838860000003
4172,Switzerland,1994,,4.772581632
4173,Switzerland,1995,,6.372585485
4174,Switzerland,1996,,9.387357671
4175,Switzerland,1997,,14.72994464
4176,Switzerland,1998,,23.878032
4177,Switzerland,1999,,42.84137752
4178,Switzerland,2000,47.1,64.73332728
4179,Switzerland,2001,55.1,73.26690722
4180,Switzerland,2002,61.4,79.21417229
4181,Switzerland,2003,65.1,84.90784638
4182,Switzerland,2004,67.8,85.43372768
4183,Switzerland,2005,70.1,92.24719407
4184,Switzerland,2006,75.7,99.3850712
4185,Switzerland,2007,77.2,108.5154861
4186,Switzerland,2008,79.2,116.25028
4187,Switzerland,2009,81.3,120.40371090000002
4188,Switzerland,2010,83.9,123.16091090000002
4189,Switzerland,2011,85.19,127.38321200000001
4190,Switzerland,2012,85.2,132.0563723
4191,Switzerland,2013,86.34,136.7772396
4192,Syria,1990,,0.0
4193,Syria,1991,,0.0
4194,Syria,1992,,0.0
4195,Syria,1993,,0.0
4196,Syria,1994,,0.0
4197,Syria,1995,,0.0
4198,Syria,1996,,0.0
4199,Syria,1997,,0.0
4200,Syria,1998,,0.0
4201,Syria,1999,,0.025006627000000003
4202,Syria,2000,0.18,0.183248542
4203,Syria,2001,0.35,1.197534229
4204,Syria,2002,2.09,2.353678293
4205,Syria,2003,3.4,6.8503144439999994
4206,Syria,2004,4.32,13.27222453
4207,Syria,2005,5.65,16.23790613
4208,Syria,2006,7.83,24.86052316
4209,Syria,2007,11.5,31.87224564
4210,Syria,2008,14.0,34.680716499999996
4211,Syria,2009,17.3,47.65156589
4212,Syria,2010,20.7,54.31752074
4213,Syria,2011,22.5,59.24043734
4214,Syria,2012,24.3,59.29734384
4215,Syria,2013,26.2,56.12894219
4216,Tajikistan,1990,,0.0
4217,Tajikistan,1991,,0.0
4218,Tajikistan,1992,,0.0
4219,Tajikistan,1993,,0.0
4220,Tajikistan,1994,,0.0
4221,Tajikistan,1995,,0.0
4222,Tajikistan,1996,,0.0017399170000000001
4223,Tajikistan,1997,,0.005389766999999999
4224,Tajikistan,1998,,0.006984944
4225,Tajikistan,1999,,0.010254876999999999
4226,Tajikistan,2000,0.05,0.01875156
4227,Tajikistan,2001,0.05,0.025916869
4228,Tajikistan,2002,0.06,0.20611737600000002
4229,Tajikistan,2003,0.06,0.729247341
4230,Tajikistan,2004,0.08,2.0258319080000002
4231,Tajikistan,2005,0.3,3.8938206539999998
4232,Tajikistan,2006,3.77,30.91513694
4233,Tajikistan,2007,7.2,29.99244131
4234,Tajikistan,2008,8.78,50.49337123
4235,Tajikistan,2009,10.07,65.79480935
4236,Tajikistan,2010,11.55,77.88892202
4237,Tajikistan,2011,13.03,80.92285840000001
4238,Tajikistan,2012,14.51,81.50840493
4239,Tajikistan,2013,16.0,91.8281242
4240,Tanzania,1990,,0.0
4241,Tanzania,1991,,0.0
4242,Tanzania,1992,,0.0
4243,Tanzania,1993,,0.0
4244,Tanzania,1994,,0.001276347
4245,Tanzania,1995,,0.011688367
4246,Tanzania,1996,,0.029362791
4247,Tanzania,1997,,0.063952305
4248,Tanzania,1998,,0.11717712599999999
4249,Tanzania,1999,,0.153542046
4250,Tanzania,2000,0.12,0.324856957
4251,Tanzania,2001,0.17,0.789674329
4252,Tanzania,2002,0.22,1.6948292930000002
4253,Tanzania,2003,0.68,3.530932149
4254,Tanzania,2004,0.88,5.142308625
4255,Tanzania,2005,1.1,7.6343774060000005
4256,Tanzania,2006,1.3,14.04274015
4257,Tanzania,2007,1.6,20.06824321
4258,Tanzania,2008,1.9,30.709868
4259,Tanzania,2009,2.4,40.03113033
4260,Tanzania,2010,2.9,46.65843734
4261,Tanzania,2011,3.2,55.36980391
4262,Tanzania,2012,3.95,56.96423843
4263,Tanzania,2013,4.4,55.71793149
4264,Thailand,1990,,0.11173551400000001
4265,Thailand,1991,,0.21605746399999998
4266,Thailand,1992,,0.434581425
4267,Thailand,1993,,0.7121745540000001
4268,Thailand,1994,,1.26050362
4269,Thailand,1995,,2.2003034930000003
4270,Thailand,1996,,3.096979262
4271,Thailand,1997,,3.660549703
4272,Thailand,1998,,3.246072667
4273,Thailand,1999,,3.7963026330000003
4274,Thailand,2000,3.69,4.901883807
4275,Thailand,2001,5.56,11.97100258
4276,Thailand,2002,7.53,27.35185035
4277,Thailand,2003,9.3,33.52064989
4278,Thailand,2004,10.68,41.42975138
4279,Thailand,2005,15.03,46.46198345
4280,Thailand,2006,17.16,60.90324472
4281,Thailand,2007,20.03,80.17018406
4282,Thailand,2008,18.2,93.43030345
4283,Thailand,2009,20.1,99.50960309
4284,Thailand,2010,22.4,108.0177685
4285,Thailand,2011,23.67,116.331131
4286,Thailand,2012,26.46,127.29205470000001
4287,Thailand,2013,28.94,140.05118180000002
4288,Timor,2003,,2.148989306
4289,Timor,2004,,2.6600150780000003
4290,Timor,2005,0.1,3.3217525980000002
4291,Timor,2006,0.12,4.823121119
4292,Timor,2007,0.14,7.551853518
4293,Timor,2008,0.16,11.90218654
4294,Timor,2009,0.19,32.972558500000005
4295,Timor,2010,0.21,43.82046413
4296,Timor,2011,0.9,56.02069885
4297,Timor,2012,0.91,55.73975905
4298,Timor,2013,1.1,57.37594218
4299,Togo,1990,,0.0
4300,Togo,1991,,0.0
4301,Togo,1992,,0.0
4302,Togo,1993,,0.0
4303,Togo,1994,,0.0
4304,Togo,1995,,0.0
4305,Togo,1996,,0.0
4306,Togo,1997,,0.066492152
4307,Togo,1998,,0.162312718
4308,Togo,1999,,0.35857610700000003
4309,Togo,2000,0.8,1.027801412
4310,Togo,2001,0.9,1.902959101
4311,Togo,2002,1.0,3.22303878
4312,Togo,2003,1.2,4.632345279
4313,Togo,2004,1.5,6.161062986
4314,Togo,2005,1.8,7.827044226
4315,Togo,2006,2.0,12.45197504
4316,Togo,2007,2.2,20.40031837
4317,Togo,2008,2.4,25.87965477
4318,Togo,2009,2.6,35.59849145
4319,Togo,2010,3.0,41.26668606
4320,Togo,2011,3.5,41.64413476
4321,Togo,2012,4.0,49.86113051
4322,Togo,2013,4.5,62.53490181
4323,Tonga,1990,,0.0
4324,Tonga,1991,,0.0
4325,Tonga,1992,,0.0
4326,Tonga,1993,,0.0
4327,Tonga,1994,,0.0
4328,Tonga,1995,,0.312734551
4329,Tonga,1996,,0.313870586
4330,Tonga,1997,,0.124257046
4331,Tonga,1998,,0.134033055
4332,Tonga,1999,,0.143653098
4333,Tonga,2000,2.43,0.183744717
4334,Tonga,2001,2.83,0.23958417899999998
4335,Tonga,2002,2.91,3.385040824
4336,Tonga,2003,2.99,11.23471527
4337,Tonga,2004,3.95,16.34785036
4338,Tonga,2005,4.91,29.58795563
4339,Tonga,2006,5.85,29.5728077
4340,Tonga,2007,7.18,45.48387412
4341,Tonga,2008,8.11,49.02716932
4342,Tonga,2009,10.0,51.17954363
4343,Tonga,2010,16.0,52.16238544
4344,Tonga,2011,25.0,52.60439581
4345,Tonga,2012,33.0,53.36331844
4346,Tonga,2013,35.0,54.59396333
4347,Trinidad and Tobago,1990,,0.0
4348,Trinidad and Tobago,1991,,0.034636793
4349,Trinidad and Tobago,1992,,0.10319308699999999
4350,Trinidad and Tobago,1993,,0.13492337699999998
4351,Trinidad and Tobago,1994,,0.207867451
4352,Trinidad and Tobago,1995,,0.506214736
4353,Trinidad and Tobago,1996,,0.7576498070000001
4354,Trinidad and Tobago,1997,,1.359586952
4355,Trinidad and Tobago,1998,,2.083650154
4356,Trinidad and Tobago,1999,,3.056576593
4357,Trinidad and Tobago,2000,7.72,12.76518557
4358,Trinidad and Tobago,2001,15.38,20.12862843
4359,Trinidad and Tobago,2002,22.0,20.56564686
4360,Trinidad and Tobago,2003,25.97,26.19833192
4361,Trinidad and Tobago,2004,27.02,50.46494092
4362,Trinidad and Tobago,2005,28.98,71.25271699
4363,Trinidad and Tobago,2006,30.0,116.51903600000001
4364,Trinidad and Tobago,2007,32.3,115.24838940000001
4365,Trinidad and Tobago,2008,34.8,137.1963517
4366,Trinidad and Tobago,2009,44.3,139.60830780000003
4367,Trinidad and Tobago,2010,48.5,142.6283511
4368,Trinidad and Tobago,2011,55.2,136.99082280000002
4369,Trinidad and Tobago,2012,59.52,140.8425356
4370,Trinidad and Tobago,2013,63.8,144.9406517
4371,Tunisia,1990,,0.011714378000000001
4372,Tunisia,1991,,0.014893085
4373,Tunisia,1992,,0.023225482999999998
4374,Tunisia,1993,,0.026164191
4375,Tunisia,1994,,0.030665203999999998
4376,Tunisia,1995,,0.035457247000000004
4377,Tunisia,1996,,0.071298377
4378,Tunisia,1997,,0.08288181900000001
4379,Tunisia,1998,,0.41720464799999996
4380,Tunisia,1999,,0.584649115
4381,Tunisia,2000,2.75,1.247438441
4382,Tunisia,2001,4.3,4.0323576580000005
4383,Tunisia,2002,5.25,5.890825052
4384,Tunisia,2003,6.49,19.47260184
4385,Tunisia,2004,8.53,37.55460363
4386,Tunisia,2005,9.66,56.51703373
4387,Tunisia,2006,12.99,72.23298695
4388,Tunisia,2007,17.1,76.33512661
4389,Tunisia,2008,27.53,82.78109140000001
4390,Tunisia,2009,34.07,93.20555476
4391,Tunisia,2010,36.8,104.5370929
4392,Tunisia,2011,39.1,115.20107790000002
4393,Tunisia,2012,41.44,118.1056496
4394,Tunisia,2013,43.8,115.60357990000001
4395,Turkey,1990,,0.058911440999999995
4396,Turkey,1991,,0.087100576
4397,Turkey,1992,,0.109996968
4398,Turkey,1993,,0.148443728
4399,Turkey,1994,,0.303364973
4400,Turkey,1995,,0.746945781
4401,Turkey,1996,,1.356502457
4402,Turkey,1997,,2.666464566
4403,Turkey,1998,,5.718854527
4404,Turkey,1999,,13.04791761
4405,Turkey,2000,3.76,25.53785046
4406,Turkey,2001,5.19,30.53479924
4407,Turkey,2002,11.38,35.86941403
4408,Turkey,2003,12.33,42.29340126
4409,Turkey,2004,14.58,51.92193776
4410,Turkey,2005,15.46,64.3740778
4411,Turkey,2006,18.24,76.73832278
4412,Turkey,2007,28.63,89.17829733
4413,Turkey,2008,34.37,93.54864342
4414,Turkey,2009,36.4,88.12268708
4415,Turkey,2010,39.82,85.62758012
4416,Turkey,2011,43.07,89.41002295
4417,Turkey,2012,45.13,91.46374843
4418,Turkey,2013,46.25,92.96497103
4419,Turkmenistan,1990,,0.0
4420,Turkmenistan,1991,,0.0
4421,Turkmenistan,1992,,0.0
4422,Turkmenistan,1993,,0.0
4423,Turkmenistan,1994,,0.0
4424,Turkmenistan,1995,,0.0
4425,Turkmenistan,1996,,0.0
4426,Turkmenistan,1997,,0.057656945999999994
4427,Turkmenistan,1998,,0.068254835
4428,Turkmenistan,1999,,0.08989921599999999
4429,Turkmenistan,2000,0.13,0.166614128
4430,Turkmenistan,2001,0.18,0.17955684
4431,Turkmenistan,2002,0.3,0.177667308
4432,Turkmenistan,2003,0.43,0.197653332
4433,Turkmenistan,2004,0.75,1.06666644
4434,Turkmenistan,2005,1.0,2.2115324469999997
4435,Turkmenistan,2006,1.32,4.516582511
4436,Turkmenistan,2007,1.41,7.85614367
4437,Turkmenistan,2008,1.75,23.08368224
4438,Turkmenistan,2009,1.95,42.83804536
4439,Turkmenistan,2010,3.0,63.41981696
4440,Turkmenistan,2011,5.0,103.78587370000001
4441,Turkmenistan,2012,7.2,114.05526189999999
4442,Turkmenistan,2013,9.6,116.893432
4443,Tuvalu,1990,,0.0
4444,Tuvalu,1991,,0.0
4445,Tuvalu,1992,,0.0
4446,Tuvalu,1993,,0.0
4447,Tuvalu,1994,,0.0
4448,Tuvalu,1995,,0.0
4449,Tuvalu,1996,,0.0
4450,Tuvalu,1997,,0.0
4451,Tuvalu,1998,,0.0
4452,Tuvalu,1999,,0.0
4453,Tuvalu,2000,5.24,0.0
4454,Tuvalu,2001,,0.0
4455,Tuvalu,2002,,0.0
4456,Tuvalu,2003,,0.0
4457,Tuvalu,2004,,5.18349575
4458,Tuvalu,2005,,13.41035692
4459,Tuvalu,2006,,16.4406083
4460,Tuvalu,2007,10.0,18.4350676
4461,Tuvalu,2009,20.0,10.19575856
4462,Tuvalu,2010,25.0,16.28167294
4463,Tuvalu,2011,30.0,21.63754571
4464,Tuvalu,2012,35.0,28.39756592
4465,Tuvalu,2013,37.0,34.42689348
4466,Uganda,1990,,0.0
4467,Uganda,1991,,0.0
4468,Uganda,1992,,0.0
4469,Uganda,1993,,0.0
4470,Uganda,1994,,0.0
4471,Uganda,1995,,0.008423042
4472,Uganda,1996,,0.018684871999999998
4473,Uganda,1997,,0.022640286000000003
4474,Uganda,1998,,0.131691862
4475,Uganda,1999,,0.239741703
4476,Uganda,2000,0.16,0.522799789
4477,Uganda,2001,0.24,1.130100554
4478,Uganda,2002,0.38,1.516028656
4479,Uganda,2003,0.46,2.892006194
4480,Uganda,2004,0.72,4.195756068000001
4481,Uganda,2005,1.74,4.578959089
4482,Uganda,2006,2.53,6.761102482
4483,Uganda,2007,3.67,13.65261655
4484,Uganda,2008,7.9,26.92003559
4485,Uganda,2009,9.78,28.55294653
4486,Uganda,2010,12.5,37.74438345
4487,Uganda,2011,13.01,47.50472743
4488,Uganda,2012,14.69,45.00206351
4489,Uganda,2013,16.2,44.09069074
4490,Ukraine,1990,,0.0
4491,Ukraine,1991,,0.0
4492,Ukraine,1992,,0.0
4493,Ukraine,1993,,0.00012607799999999998
4494,Ukraine,1994,,0.009729426
4495,Ukraine,1995,,0.027372102000000002
4496,Ukraine,1996,,0.059030694
4497,Ukraine,1997,,0.113442549
4498,Ukraine,1998,,0.23111931800000002
4499,Ukraine,1999,,0.437415192
4500,Ukraine,2000,0.72,1.6685085290000001
4501,Ukraine,2001,1.24,4.575427253
4502,Ukraine,2002,1.87,7.6611232110000005
4503,Ukraine,2003,3.15,13.592979999999999
4504,Ukraine,2004,3.49,28.94597129
4505,Ukraine,2005,3.75,63.67435357
4506,Ukraine,2006,4.51,104.70417859999999
4507,Ukraine,2007,6.55,118.40649760000001
4508,Ukraine,2008,11.0,119.8447225
4509,Ukraine,2009,17.9,118.750841
4510,Ukraine,2010,23.3,117.1087348
4511,Ukraine,2011,28.71,121.3388196
4512,Ukraine,2012,35.27,130.3399209
4513,Ukraine,2013,41.0,138.06465490000002
4514,United Arab Emirates,1990,,1.858734413
4515,United Arab Emirates,1991,,2.254085688
4516,United Arab Emirates,1992,,2.430181766
4517,United Arab Emirates,1993,,3.327734151
4518,United Arab Emirates,1994,,4.098632759
4519,United Arab Emirates,1995,,5.496642593
4520,United Arab Emirates,1996,,7.8449577260000005
4521,United Arab Emirates,1997,,11.85794673
4522,United Arab Emirates,1998,,17.91459445
4523,United Arab Emirates,1999,,28.76186046
4524,United Arab Emirates,2000,23.63,47.18932233
4525,United Arab Emirates,2001,26.27,60.95911885
4526,United Arab Emirates,2002,28.32,75.31310009
4527,United Arab Emirates,2003,29.48,88.21926159
4528,United Arab Emirates,2004,30.13,100.6685238
4529,United Arab Emirates,2005,40.0,109.28587279999999
4530,United Arab Emirates,2006,52.0,113.20142859999999
4531,United Arab Emirates,2007,61.0,133.3628641
4532,United Arab Emirates,2008,63.0,137.6413795
4533,United Arab Emirates,2009,64.0,138.2668687
4534,United Arab Emirates,2010,68.0,129.4316308
4535,United Arab Emirates,2011,78.0,131.39803759999998
4536,United Arab Emirates,2012,85.0,149.6390858
4537,United Arab Emirates,2013,88.0,171.8737993
4538,United Kingdom,1990,,1.947059624
4539,United Kingdom,1991,,2.196366801
4540,United Kingdom,1992,,2.619945977
4541,United Kingdom,1993,,3.932425055
4542,United Kingdom,1994,,6.812778164
4543,United Kingdom,1995,,9.889762431
4544,United Kingdom,1996,,12.46095848
4545,United Kingdom,1997,,15.15254531
4546,United Kingdom,1998,,25.41757307
4547,United Kingdom,1999,,46.28415293
4548,United Kingdom,2000,26.82,73.70811816
4549,United Kingdom,2001,33.48,78.20217751
4550,United Kingdom,2002,56.48,82.83088603
4551,United Kingdom,2003,64.82,90.88455695
4552,United Kingdom,2004,65.61,99.50619762
4553,United Kingdom,2005,70.0,108.59202109999998
4554,United Kingdom,2006,68.82,115.6002598
4555,United Kingdom,2007,75.09,121.1018108
4556,United Kingdom,2008,78.39,122.18646240000001
4557,United Kingdom,2009,83.56,123.9547246
4558,United Kingdom,2010,85.0,123.62548629999999
4559,United Kingdom,2011,85.38,123.60419879999999
4560,United Kingdom,2012,87.48,124.7618169
4561,United Kingdom,2013,89.84,124.6098071
4562,United States,1990,,2.075802366
4563,United States,1991,,2.939643902
4564,United States,1992,,4.249049037
4565,United States,1993,,6.103716586
4566,United States,1994,,9.104921407
4567,United States,1995,,12.6047249
4568,United States,1996,,16.23815248
4569,United States,1997,,20.14238484
4570,United States,1998,,24.89063952
4571,United States,1999,,30.57610298
4572,United States,2000,43.08,38.46809105
4573,United States,2001,49.08,44.69057874
4574,United States,2002,58.79,48.85103822
4575,United States,2003,61.7,54.84681409
4576,United States,2004,64.76,62.54719598
4577,United States,2005,67.97,68.31769507
4578,United States,2006,68.93,76.29353842
4579,United States,2007,75.0,82.06414479
4580,United States,2008,74.0,85.20916517
4581,United States,2009,71.0,88.62364611
4582,United States,2010,71.69,91.31165202
4583,United States,2011,69.73,94.44042596
4584,United States,2012,79.3,96.01037609
4585,United States,2013,84.2,95.52923481
4586,United States Virgin Islands,2000,13.82,32.25479444
4587,United States Virgin Islands,2001,18.38,37.78418778
4588,United States Virgin Islands,2002,27.49,41.64284001
4589,United States Virgin Islands,2003,27.43,45.53893903
4590,United States Virgin Islands,2004,27.38,59.42573634
4591,United States Virgin Islands,2005,27.34,74.51191448
4592,Uruguay,1990,,0.0
4593,Uruguay,1991,,0.0
4594,Uruguay,1992,,0.054268974000000005
4595,Uruguay,1993,,0.156362743
4596,Uruguay,1994,,0.213198969
4597,Uruguay,1995,,1.237570103
4598,Uruguay,1996,,2.42029077
4599,Uruguay,1997,,3.0342000689999997
4600,Uruguay,1998,,4.597686833
4601,Uruguay,1999,,9.644671738
4602,Uruguay,2000,10.54,12.36996893
4603,Uruguay,2001,11.12,15.63054405
4604,Uruguay,2002,11.42,15.43284748
4605,Uruguay,2003,15.94,14.9614589
4606,Uruguay,2004,17.06,18.04452826
4607,Uruguay,2005,20.09,34.73290719
4608,Uruguay,2006,29.4,69.96574097
4609,Uruguay,2007,34.0,89.9933321
4610,Uruguay,2008,39.3,104.7453819
4611,Uruguay,2009,41.8,122.3521626
4612,Uruguay,2010,46.4,131.58901799999998
4613,Uruguay,2011,51.4,140.6072022
4614,Uruguay,2012,54.45,147.1306851
4615,Uruguay,2013,57.69,154.61846599999998
4616,Uzbekistan,1990,,0.0
4617,Uzbekistan,1991,,0.0
4618,Uzbekistan,1992,,0.0
4619,Uzbekistan,1993,,0.0022703420000000003
4620,Uzbekistan,1994,,0.004009233
4621,Uzbekistan,1995,,0.016256445
4622,Uzbekistan,1996,,0.040673617
4623,Uzbekistan,1997,,0.0724346
4624,Uzbekistan,1998,,0.110985339
4625,Uzbekistan,1999,,0.164732289
4626,Uzbekistan,2000,0.48,0.213979368
4627,Uzbekistan,2001,0.6,0.510035685
4628,Uzbekistan,2002,1.08,0.7377431320000001
4629,Uzbekistan,2003,1.91,1.255442999
4630,Uzbekistan,2004,2.59,2.1101909030000003
4631,Uzbekistan,2005,3.34,2.7645097310000004
4632,Uzbekistan,2006,6.39,9.606295141
4633,Uzbekistan,2007,7.49,21.34114016
4634,Uzbekistan,2008,9.08,45.79499837
4635,Uzbekistan,2009,17.06,59.93517855
4636,Uzbekistan,2010,20.0,75.45030892
4637,Uzbekistan,2011,30.2,90.37375159999999
4638,Uzbekistan,2012,36.52,71.03391446
4639,Uzbekistan,2013,38.2,74.30678167
4640,Vanuatu,1990,,0.0
4641,Vanuatu,1991,,0.0
4642,Vanuatu,1992,,0.0
4643,Vanuatu,1993,,0.0
4644,Vanuatu,1994,,0.038974721000000004
4645,Vanuatu,1995,,0.071922775
4646,Vanuatu,1996,,0.089638072
4647,Vanuatu,1997,,0.118283011
4648,Vanuatu,1998,,0.123544145
4649,Vanuatu,1999,,0.165429621
4650,Vanuatu,2000,2.11,0.19723546100000003
4651,Vanuatu,2001,2.83,0.18490635800000002
4652,Vanuatu,2002,3.51,2.526424336
4653,Vanuatu,2003,3.9,3.920543649
4654,Vanuatu,2004,4.75,5.1456144219999995
4655,Vanuatu,2005,5.08,6.061850746
4656,Vanuatu,2006,5.85,6.987989975
4657,Vanuatu,2007,6.8,11.818128100000001
4658,Vanuatu,2008,7.27,15.97174775
4659,Vanuatu,2009,7.5,57.04643617
4660,Vanuatu,2010,8.0,71.91524298
4661,Vanuatu,2011,9.2,56.64535235
4662,Vanuatu,2012,10.6,59.08065129
4663,Vanuatu,2013,11.3,50.34122874
4664,Venezuela,1990,,0.037597287
4665,Venezuela,1991,,0.082101753
4666,Venezuela,1992,,0.379670225
4667,Venezuela,1993,,0.862938276
4668,Venezuela,1994,,1.475034896
4669,Venezuela,1995,,1.827799058
4670,Venezuela,1996,,2.5788188930000002
4671,Venezuela,1997,,4.656348533
4672,Venezuela,1998,,8.558457929
4673,Venezuela,1999,,15.80594982
4674,Venezuela,2000,3.36,22.31756703
4675,Venezuela,2001,4.64,26.025208
4676,Venezuela,2002,4.91,25.82297154
4677,Venezuela,2003,7.5,27.19332266
4678,Venezuela,2004,8.4,32.06608836
4679,Venezuela,2005,12.55,46.75510423
4680,Venezuela,2006,15.22,69.10208356
4681,Venezuela,2007,20.83,86.13026924
4682,Venezuela,2008,25.88,97.48959044
4683,Venezuela,2009,32.7,98.39250828
4684,Venezuela,2010,37.37,95.99511185
4685,Venezuela,2011,40.22,97.56403127
4686,Venezuela,2012,49.05,102.0507277
4687,Venezuela,2013,54.9,101.614434
4688,Vietnam,1990,,0.0
4689,Vietnam,1991,,0.0
4690,Vietnam,1992,,0.001112669
4691,Vietnam,1993,,0.00553412
4692,Vietnam,1994,,0.016722953
4693,Vietnam,1995,,0.030912900000000004
4694,Vietnam,1996,,0.08929997699999999
4695,Vietnam,1997,,0.205189937
4696,Vietnam,1998,,0.281397441
4697,Vietnam,1999,,0.410697465
4698,Vietnam,2000,0.25,0.974879067
4699,Vietnam,2001,1.27,1.5309113680000002
4700,Vietnam,2002,1.85,2.3045928780000002
4701,Vietnam,2003,3.78,3.289639633
4702,Vietnam,2004,7.64,5.8941908839999995
4703,Vietnam,2005,12.74,11.293046
4704,Vietnam,2006,17.25,22.03265688
4705,Vietnam,2007,20.76,52.0189288
4706,Vietnam,2008,23.92,85.69645531
4707,Vietnam,2009,26.55,111.3650605
4708,Vietnam,2010,30.65,125.29305149999999
4709,Vietnam,2011,35.07,141.59987019999997
4710,Vietnam,2012,39.49,147.6566601
4711,Vietnam,2013,43.9,130.8904335
4712,Yemen,1990,,0.0
4713,Yemen,1991,,0.0
4714,Yemen,1992,,0.011885633
4715,Yemen,1993,,0.037663475
4716,Yemen,1994,,0.056894904
4717,Yemen,1995,,0.054933344
4718,Yemen,1996,,0.056551791
4719,Yemen,1997,,0.07611254099999999
4720,Yemen,1998,,0.097475072
4721,Yemen,1999,,0.162466318
4722,Yemen,2000,0.08,0.18286164800000002
4723,Yemen,2001,0.09,0.819950583
4724,Yemen,2002,0.52,2.62339074
4725,Yemen,2003,0.6,3.5383427110000003
4726,Yemen,2004,0.88,7.52573741
4727,Yemen,2005,1.05,11.30882491
4728,Yemen,2006,1.25,14.41207153
4729,Yemen,2007,5.01,20.5314264
4730,Yemen,2008,6.89,29.69557406
4731,Yemen,2009,9.96,37.39604244
4732,Yemen,2010,12.35,48.697430499999996
4733,Yemen,2011,14.91,50.06821515
4734,Yemen,2012,17.45,58.27503629
4735,Yemen,2013,20.0,69.01477877
4736,Zambia,1990,,0.0
4737,Zambia,1991,,0.0
4738,Zambia,1992,,0.0
4739,Zambia,1993,,0.0
4740,Zambia,1994,,0.0
4741,Zambia,1995,,0.017497352
4742,Zambia,1996,,0.029989052999999998
4743,Zambia,1997,,0.048819275999999995
4744,Zambia,1998,,0.086243954
4745,Zambia,1999,,0.286507645
4746,Zambia,2000,0.19,0.978647519
4747,Zambia,2001,0.23,1.169642903
4748,Zambia,2002,0.48,1.3090490609999998
4749,Zambia,2003,0.98,2.212121526
4750,Zambia,2004,2.01,4.155423212
4751,Zambia,2005,2.85,8.278615333
4752,Zambia,2006,4.16,14.11800015
4753,Zambia,2007,4.87,21.79280605
4754,Zambia,2008,5.55,28.41083233
4755,Zambia,2009,6.31,34.36001051
4756,Zambia,2010,10.0,41.21205404
4757,Zambia,2011,11.5,59.88466455
4758,Zambia,2012,13.47,74.77514723
4759,Zambia,2013,15.4,71.50463179
4760,Zimbabwe,1990,,0.0
4761,Zimbabwe,1991,,0.0
4762,Zimbabwe,1992,,0.0
4763,Zimbabwe,1993,,0.0
4764,Zimbabwe,1994,,0.0
4765,Zimbabwe,1995,,0.0
4766,Zimbabwe,1996,,0.0
4767,Zimbabwe,1997,,0.047601602
4768,Zimbabwe,1998,,0.155362034
4769,Zimbabwe,1999,,1.404956282
4770,Zimbabwe,2000,0.4,2.130905435
4771,Zimbabwe,2001,0.8,2.4947001859999998
4772,Zimbabwe,2002,3.99,2.680018119
4773,Zimbabwe,2003,6.39,2.8694708789999996
4774,Zimbabwe,2004,6.56,3.354159171
4775,Zimbabwe,2005,8.02,5.091109468
4776,Zimbabwe,2006,9.79,6.673415952999999
4777,Zimbabwe,2007,10.85,9.620397232
4778,Zimbabwe,2008,11.4,12.94364591
4779,Zimbabwe,2009,11.36,30.96458524
4780,Zimbabwe,2010,11.5,58.88210564
4781,Zimbabwe,2011,15.7,68.86878087
4782,Zimbabwe,2012,17.09,91.90938245
4783,Zimbabwe,2013,18.5,96.3498668
