Entity,Code,Year,Mobile cellular subscriptions
Namibia,NAM,1980,0
Namibia,NAM,1981,0
Namibia,NAM,1982,0
Namibia,NAM,1983,0
Namibia,NAM,1984,0
Namibia,NAM,1985,0
Namibia,NAM,1986,0
Namibia,NAM,1987,0
Namibia,NAM,1988,0
Namibia,NAM,1989,0
Namibia,NAM,1990,0
Namibia,NAM,1991,0
Namibia,NAM,1992,0
Namibia,NAM,1993,0
Namibia,NAM,1994,0
Namibia,NAM,1995,0.211580847
Namibia,NAM,1996,0.38960681
Namibia,NAM,1997,0.711047806
Namibia,NAM,1998,1.077515349
Namibia,NAM,1999,1.615379272
Namibia,NAM,2000,4.320444184
Namibia,NAM,2001,5.519649642
Namibia,NAM,2002,7.659693112
Namibia,NAM,2003,11.28946209
Namibia,NAM,2004,14.28104347
Namibia,NAM,2005,22.14362322
Namibia,NAM,2006,29.65740203
Namibia,NAM,2007,38.46157543
Namibia,NAM,2008,49.83913613
Namibia,NAM,2009,76.11744914
Namibia,NAM,2010,89.49525165
Namibia,NAM,2011,98.95730464
Namibia,NAM,2012,95.01813098
Namibia,NAM,2013,118.4342133
Nepal,NPL,1980,0
Nepal,NPL,1981,0
Nepal,NPL,1982,0
Nepal,NPL,1983,0
Nepal,NPL,1984,0
Nepal,NPL,1985,0
Nepal,NPL,1986,0
Nepal,NPL,1987,0
Nepal,NPL,1988,0
Nepal,NPL,1989,0
Nepal,NPL,1990,0
Nepal,NPL,1991,0
Nepal,NPL,1992,0
Nepal,NPL,1993,0
Nepal,NPL,1994,0
Nepal,NPL,1995,0
Nepal,NPL,1996,0
Nepal,NPL,1997,0
Nepal,NPL,1998,0
Nepal,NPL,1999,0.024239584
Nepal,NPL,2000,0.044107669
Nepal,NPL,2001,0.073075092
Nepal,NPL,2002,0.09078175
Nepal,NPL,2003,0.333803225
Nepal,NPL,2004,0.468575643
Nepal,NPL,2005,0.898764347
Nepal,NPL,2006,4.513927046
Nepal,NPL,2007,12.5968872
Nepal,NPL,2008,16.00035841
Nepal,NPL,2009,21.08831049
Nepal,NPL,2010,34.25298562
Nepal,NPL,2011,49.17622818
Nepal,NPL,2012,60.45131433
Nepal,NPL,2013,76.84979601
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1985,0.03321386
Netherlands,NLD,1986,0.10529638
Netherlands,NLD,1987,0.165603633
Netherlands,NLD,1988,0.224479366
Netherlands,NLD,1989,0.37855502
Netherlands,NLD,1990,0.530545271
Netherlands,NLD,1991,0.767014891
Netherlands,NLD,1992,1.099260436
Netherlands,NLD,1993,1.420043747
Netherlands,NLD,1994,2.095556871
Netherlands,NLD,1995,3.495460441
Netherlands,NLD,1996,6.548588399
Netherlands,NLD,1997,11.00405144
Netherlands,NLD,1998,21.36015147
Netherlands,NLD,1999,42.76652187
Netherlands,NLD,2000,67.8126917
Netherlands,NLD,2001,76.48800198
Netherlands,NLD,2002,75.42527387
Netherlands,NLD,2003,81.81527264
Netherlands,NLD,2004,91.23770356
Netherlands,NLD,2005,97.12774476
Netherlands,NLD,2006,105.6191836
Netherlands,NLD,2007,117.2850348
Netherlands,NLD,2008,124.9803611
Netherlands,NLD,2009,121.6632867
Netherlands,NLD,2010,115.4301505
Netherlands,NLD,2011,118.9791426
Netherlands,NLD,2012,117.9668468
Netherlands,NLD,2013,113.7299037
New Caledonia,NCL,1980,0
New Caledonia,NCL,1981,0
New Caledonia,NCL,1982,0
New Caledonia,NCL,1983,0
New Caledonia,NCL,1984,0
New Caledonia,NCL,1985,0
New Caledonia,NCL,1986,0
New Caledonia,NCL,1987,0
New Caledonia,NCL,1988,0
New Caledonia,NCL,1989,0
New Caledonia,NCL,1990,0
New Caledonia,NCL,1991,0
New Caledonia,NCL,1992,0
New Caledonia,NCL,1993,0
New Caledonia,NCL,1994,0
New Caledonia,NCL,1995,0.436000423
New Caledonia,NCL,1996,1.064637997
New Caledonia,NCL,1997,2.628890485
New Caledonia,NCL,1998,6.458674882
New Caledonia,NCL,1999,12.35454885
New Caledonia,NCL,2000,23.78362935
New Caledonia,NCL,2001,31.74893301
New Caledonia,NCL,2002,36.7444424
New Caledonia,NCL,2003,43.8568048
New Caledonia,NCL,2004,51.7322114
New Caledonia,NCL,2005,58.70432068
New Caledonia,NCL,2006,66.71918112
New Caledonia,NCL,2007,74.75973869
New Caledonia,NCL,2008,82.05939966
New Caledonia,NCL,2009,86.27936079
New Caledonia,NCL,2010,89.62249218
New Caledonia,NCL,2011,91.00189762
New Caledonia,NCL,2012,91.24844463
New Caledonia,NCL,2013,93.76364544
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0.072487362
New Zealand,NZL,1988,0.300048188
New Zealand,NZL,1989,0.859906886
New Zealand,NZL,1990,1.592120973
New Zealand,NZL,1991,2.098081692
New Zealand,NZL,1992,2.860303301
New Zealand,NZL,1993,4.034191314
New Zealand,NZL,1994,6.60149621
New Zealand,NZL,1995,9.931810637
New Zealand,NZL,1996,13.25678401
New Zealand,NZL,1997,15.09009147
New Zealand,NZL,1998,20.880303
New Zealand,NZL,1999,36.54351285
New Zealand,NZL,2000,39.96856428
New Zealand,NZL,2001,58.56429927
New Zealand,NZL,2002,61.81319895
New Zealand,NZL,2003,64.64038903
New Zealand,NZL,2004,74.20800059
New Zealand,NZL,2005,85.3870367
New Zealand,NZL,2006,90.85476294
New Zealand,NZL,2007,100.4364319
New Zealand,NZL,2008,107.9896947
New Zealand,NZL,2009,108.7222796
New Zealand,NZL,2010,107.8263131
New Zealand,NZL,2011,109.1999113
New Zealand,NZL,2012,110.3624066
New Zealand,NZL,2013,105.7756947
Nicaragua,NIC,1980,0
Nicaragua,NIC,1981,0
Nicaragua,NIC,1982,0
Nicaragua,NIC,1983,0
Nicaragua,NIC,1984,0
Nicaragua,NIC,1985,0
Nicaragua,NIC,1986,0
Nicaragua,NIC,1987,0
Nicaragua,NIC,1988,0
Nicaragua,NIC,1989,0
Nicaragua,NIC,1990,0
Nicaragua,NIC,1991,0
Nicaragua,NIC,1992,0
Nicaragua,NIC,1993,0.007280292
Nicaragua,NIC,1994,0.047903009
Nicaragua,NIC,1995,0.094431584
Nicaragua,NIC,1996,0.107218744
Nicaragua,NIC,1997,0.15589969
Nicaragua,NIC,1998,0.370848963
Nicaragua,NIC,1999,0.880866443
Nicaragua,NIC,2000,1.770151267
Nicaragua,NIC,2001,3.177883143
Nicaragua,NIC,2002,4.520234723
Nicaragua,NIC,2003,8.776169743
Nicaragua,NIC,2004,13.71301519
Nicaragua,NIC,2005,20.51941453
Nicaragua,NIC,2006,33.12659154
Nicaragua,NIC,2007,44.71926088
Nicaragua,NIC,2008,54.83435642
Nicaragua,NIC,2009,58.23387447
Nicaragua,NIC,2010,68.05401524
Nicaragua,NIC,2011,81.68356887
Nicaragua,NIC,2012,97.66328039
Nicaragua,NIC,2013,111.9801766
Niger,NER,1980,0
Niger,NER,1981,0
Niger,NER,1982,0
Niger,NER,1983,0
Niger,NER,1984,0
Niger,NER,1985,0
Niger,NER,1986,0
Niger,NER,1987,0
Niger,NER,1988,0
Niger,NER,1989,0
Niger,NER,1990,0
Niger,NER,1991,0
Niger,NER,1992,0
Niger,NER,1993,0
Niger,NER,1994,0
Niger,NER,1995,0
Niger,NER,1996,0
Niger,NER,1997,0.000994962
Niger,NER,1998,0.013205028
Niger,NER,1999,0.020686548
Niger,NER,2000,0.018708231
Niger,NER,2001,0.018654958
Niger,NER,2002,0.48692184
Niger,NER,2003,0.672145676
Niger,NER,2004,1.356695235
Niger,NER,2005,2.456446921
Niger,NER,2006,3.530777893
Niger,NER,2007,6.339238428
Niger,NER,2008,12.8758415
Niger,NER,2009,16.9836557
Niger,NER,2010,23.0821922
Niger,NER,2011,28.72476707
Niger,NER,2012,31.44796172
Niger,NER,2013,39.2922097
Nigeria,NGA,1980,0
Nigeria,NGA,1981,0
Nigeria,NGA,1982,0
Nigeria,NGA,1983,0
Nigeria,NGA,1984,0
Nigeria,NGA,1985,0
Nigeria,NGA,1986,0
Nigeria,NGA,1987,0
Nigeria,NGA,1988,0
Nigeria,NGA,1989,0
Nigeria,NGA,1990,0
Nigeria,NGA,1991,0
Nigeria,NGA,1992,0
Nigeria,NGA,1993,0.008773108
Nigeria,NGA,1994,0.012103699
Nigeria,NGA,1995,0.011989874
Nigeria,NGA,1996,0.012593755
Nigeria,NGA,1997,0.013160263
Nigeria,NGA,1998,0.017113417
Nigeria,NGA,1999,0.02086256
Nigeria,NGA,2000,0.024414713
Nigeria,NGA,2001,0.211468606
Nigeria,NGA,2002,1.214203412
Nigeria,NGA,2003,2.37606151
Nigeria,NGA,2004,6.725926062
Nigeria,NGA,2005,13.31581571
Nigeria,NGA,2006,22.55327253
Nigeria,NGA,2007,27.44502851
Nigeria,NGA,2008,41.65682945
Nigeria,NGA,2009,47.9584083
Nigeria,NGA,2010,54.66094952
Nigeria,NGA,2011,57.96066304
Nigeria,NGA,2012,66.79811805
Nigeria,NGA,2013,73.29196161
North Korea,PRK,1980,0
North Korea,PRK,1981,0
North Korea,PRK,1982,0
North Korea,PRK,1983,0
North Korea,PRK,1984,0
North Korea,PRK,1985,0
North Korea,PRK,1986,0
North Korea,PRK,1987,0
North Korea,PRK,1988,0
North Korea,PRK,1989,0
North Korea,PRK,1990,0
North Korea,PRK,1991,0
North Korea,PRK,1992,0
North Korea,PRK,1993,0
North Korea,PRK,1994,0
North Korea,PRK,1995,0
North Korea,PRK,1996,0
North Korea,PRK,1997,0
North Korea,PRK,1998,0
North Korea,PRK,1999,0
North Korea,PRK,2000,0
North Korea,PRK,2001,0
North Korea,PRK,2002,0
North Korea,PRK,2003,0
North Korea,PRK,2004,0
North Korea,PRK,2005,0
North Korea,PRK,2006,0
North Korea,PRK,2007,0
North Korea,PRK,2008,0
North Korea,PRK,2009,0.284184243
North Korea,PRK,2010,1.762897277
North Korea,PRK,2011,4.05987652
North Korea,PRK,2012,6.865028848
North Korea,PRK,2013,9.720640052
Northern Mariana Islands,MNP,1980,0
Northern Mariana Islands,MNP,1981,0
Northern Mariana Islands,MNP,1982,0
Northern Mariana Islands,MNP,1983,0
Northern Mariana Islands,MNP,1984,0
Northern Mariana Islands,MNP,1985,0
Northern Mariana Islands,MNP,1986,0
Northern Mariana Islands,MNP,1987,0
Northern Mariana Islands,MNP,1988,0
Northern Mariana Islands,MNP,1989,0
Northern Mariana Islands,MNP,1990,0
Northern Mariana Islands,MNP,1993,1.404451266
Northern Mariana Islands,MNP,1994,1.395552475
Northern Mariana Islands,MNP,1995,2.086303418
Northern Mariana Islands,MNP,1999,4.31835412
Northern Mariana Islands,MNP,2000,4.383785837
Northern Mariana Islands,MNP,2001,19.18130694
Northern Mariana Islands,MNP,2002,25.01788347
Northern Mariana Islands,MNP,2003,27.55839081
Northern Mariana Islands,MNP,2004,30.95414481
Norway,NOR,1980,0
Norway,NOR,1981,0.040779678
Norway,NOR,1982,0.269229037
Norway,NOR,1983,0.569679637
Norway,NOR,1984,0.944643869
Norway,NOR,1985,1.520482215
Norway,NOR,1986,2.090718766
Norway,NOR,1987,2.870596552
Norway,NOR,1988,3.623800751
Norway,NOR,1989,3.973213143
Norway,NOR,1990,4.641759278
Norway,NOR,1991,5.499831432
Norway,NOR,1992,6.601743926
Norway,NOR,1993,8.618026799
Norway,NOR,1994,13.57681303
Norway,NOR,1995,22.50808984
Norway,NOR,1996,28.76103723
Norway,NOR,1997,37.99635075
Norway,NOR,1998,46.66552105
Norway,NOR,1999,59.64444389
Norway,NOR,2000,71.77887831
Norway,NOR,2001,79.58406308
Norway,NOR,2002,83.54187575
Norway,NOR,2003,89.05301366
Norway,NOR,2004,98.61186058
Norway,NOR,2005,102.8125884
Norway,NOR,2006,104.2820191
Norway,NOR,2007,106.7054572
Norway,NOR,2008,109.0680027
Norway,NOR,2009,110.7312823
Norway,NOR,2010,114.4755401
Norway,NOR,2011,115.8117293
Norway,NOR,2012,116.092253
Norway,NOR,2013,116.268422
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0.003470331
Oman,OMN,1986,0.047818895
Oman,OMN,1987,0.071449576
Oman,OMN,1988,0.101780414
Oman,OMN,1989,0.120370636
Oman,OMN,1990,0.150820147
Oman,OMN,1991,0.194797341
Oman,OMN,1992,0.240182826
Oman,OMN,1993,0.274767211
Oman,OMN,1994,0.320066981
Oman,OMN,1995,0.373712058
Oman,OMN,1996,0.689338869
Oman,OMN,1997,2.433734685
Oman,OMN,1998,4.513768144
Oman,OMN,1999,5.570166373
Oman,OMN,2000,7.388707592
Oman,OMN,2001,14.425922
Oman,OMN,2002,20.05710427
Oman,OMN,2003,24.86270055
Oman,OMN,2004,32.72238932
Oman,OMN,2005,52.85698711
Oman,OMN,2006,71.15818396
Oman,OMN,2007,97.28614462
Oman,OMN,2008,124.1303432
Oman,OMN,2009,149.0885859
Oman,OMN,2010,164.3422859
Oman,OMN,2011,158.9952836
Oman,OMN,2012,159.25134
Oman,OMN,2013,154.6459078
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0.001800328
Pakistan,PAK,1991,0.007441181
Pakistan,PAK,1992,0.011509801
Pakistan,PAK,1993,0.013296024
Pakistan,PAK,1994,0.019977168
Pakistan,PAK,1995,0.032334152
Pakistan,PAK,1996,0.052303248
Pakistan,PAK,1997,0.101070011
Pakistan,PAK,1998,0.142990386
Pakistan,PAK,1999,0.188940993
Pakistan,PAK,2000,0.213090946
Pakistan,PAK,2001,0.505665777
Pakistan,PAK,2002,1.13467446
Pakistan,PAK,2003,1.577483539
Pakistan,PAK,2004,3.2374237
Pakistan,PAK,2005,8.084502503
Pakistan,PAK,2006,21.44519233
Pakistan,PAK,2007,38.34402045
Pakistan,PAK,2008,52.7038814
Pakistan,PAK,2009,55.46464341
Pakistan,PAK,2010,57.28341989
Pakistan,PAK,2011,61.81345992
Pakistan,PAK,2012,67.06360938
Pakistan,PAK,2013,70.13037598
Palau,PLW,2002,12.55683269
Palau,PLW,2003,19.91878173
Palau,PLW,2004,19.81317849
Palau,PLW,2005,30.39634299
Palau,PLW,2006,41.70497701
Palau,PLW,2007,53.14146535
Palau,PLW,2008,57.67747676
Palau,PLW,2009,62.64254817
Palau,PLW,2010,70.89399121
Palau,PLW,2011,74.95389692
Palau,PLW,2012,82.63949118
Palau,PLW,2013,85.78736017
Palestine,PSE,1990,0
Palestine,PSE,1992,0
Palestine,PSE,1993,0
Palestine,PSE,1994,0
Palestine,PSE,2000,0.220809518
Palestine,PSE,2001,5.345118817
Palestine,PSE,2002,7.480269311
Palestine,PSE,2003,7.707200452
Palestine,PSE,2004,12.5117523
Palestine,PSE,2005,15.94401571
Palestine,PSE,2006,22.58418848
Palestine,PSE,2007,27.42174925
Palestine,PSE,2008,34.43060748
Palestine,PSE,2009,45.98834706
Palestine,PSE,2010,64.88063436
Palestine,PSE,2011,70.1221307
Palestine,PSE,2012,74.30363013
Palestine,PSE,2013,73.74053318
Panama,PAN,1980,0
Panama,PAN,1981,0
Panama,PAN,1982,0
Panama,PAN,1983,0
Panama,PAN,1984,0
Panama,PAN,1985,0
Panama,PAN,1986,0
Panama,PAN,1987,0
Panama,PAN,1988,0
Panama,PAN,1989,0
Panama,PAN,1990,0
Panama,PAN,1991,0
Panama,PAN,1992,0
Panama,PAN,1993,0
Panama,PAN,1994,0
Panama,PAN,1995,0
Panama,PAN,1996,0.248709818
Panama,PAN,1997,0.816973446
Panama,PAN,1998,2.92806246
Panama,PAN,1999,7.779308778
Panama,PAN,2000,13.4345747
Panama,PAN,2001,15.24642626
Panama,PAN,2002,16.54407022
Panama,PAN,2003,21.36524721
Panama,PAN,2004,38.14169619
Panama,PAN,2005,51.9541559
Panama,PAN,2006,63.42264232
Panama,PAN,2007,86.2390627
Panama,PAN,2008,110.1806117
Panama,PAN,2009,167.7804586
Panama,PAN,2010,180.6992035
Panama,PAN,2011,180.0781064
Panama,PAN,2012,163.4167491
Panama,PAN,2013,162.9742998
Papua New Guinea,PNG,1980,0
Papua New Guinea,PNG,1981,0
Papua New Guinea,PNG,1982,0
Papua New Guinea,PNG,1983,0
Papua New Guinea,PNG,1984,0
Papua New Guinea,PNG,1985,0
Papua New Guinea,PNG,1986,0
Papua New Guinea,PNG,1987,0
Papua New Guinea,PNG,1988,0
Papua New Guinea,PNG,1989,0
Papua New Guinea,PNG,1990,0
Papua New Guinea,PNG,1991,0
Papua New Guinea,PNG,1992,0
Papua New Guinea,PNG,1993,0
Papua New Guinea,PNG,1994,0
Papua New Guinea,PNG,1995,0
Papua New Guinea,PNG,1996,0.047200797
Papua New Guinea,PNG,1997,0.077592785
Papua New Guinea,PNG,1998,0.108883976
Papua New Guinea,PNG,1999,0.134689553
Papua New Guinea,PNG,2000,0.1591307
Papua New Guinea,PNG,2001,0.193876721
Papua New Guinea,PNG,2002,0.265005167
Papua New Guinea,PNG,2003,0.301552461
Papua New Guinea,PNG,2004,0.812159649
Papua New Guinea,PNG,2005,1.230323235
Papua New Guinea,PNG,2006,1.601076692
Papua New Guinea,PNG,2007,4.689241614
Papua New Guinea,PNG,2008,13.34172509
Papua New Guinea,PNG,2009,21.14216485
Papua New Guinea,PNG,2010,27.83340587
Papua New Guinea,PNG,2011,34.22227108
Papua New Guinea,PNG,2012,37.7981892
Papua New Guinea,PNG,2013,40.97654202
Paraguay,PRY,1980,0
Paraguay,PRY,1981,0
Paraguay,PRY,1982,0
Paraguay,PRY,1983,0
Paraguay,PRY,1984,0
Paraguay,PRY,1985,0
Paraguay,PRY,1986,0
Paraguay,PRY,1987,0
Paraguay,PRY,1988,0
Paraguay,PRY,1989,0
Paraguay,PRY,1990,0
Paraguay,PRY,1991,0
Paraguay,PRY,1992,0.033550037
Paraguay,PRY,1993,0.07399501
Paraguay,PRY,1994,0.16326722
Paraguay,PRY,1995,0.329186723
Paraguay,PRY,1996,0.669014665
Paraguay,PRY,1997,1.677662887
Paraguay,PRY,1998,4.512424467
Paraguay,PRY,1999,8.312677792
Paraguay,PRY,2000,15.34151749
Paraguay,PRY,2001,21.05987579
Paraguay,PRY,2002,29.92114508
Paraguay,PRY,2003,31.15515588
Paraguay,PRY,2004,30.19071933
Paraguay,PRY,2005,31.96046184
Paraguay,PRY,2006,53.74829108
Paraguay,PRY,2007,76.63906251
Paraguay,PRY,2008,92.86007628
Paraguay,PRY,2009,88.51898491
Paraguay,PRY,2010,91.65810722
Paraguay,PRY,2011,99.32993534
Paraguay,PRY,2012,101.5901938
Paraguay,PRY,2013,103.6899605
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0.007578529
Peru,PER,1991,0.025660234
Peru,PER,1992,0.095145118
Peru,PER,1993,0.157267207
Peru,PER,1994,0.222020353
Peru,PER,1995,0.307206643
Peru,PER,1996,0.824805564
Peru,PER,1997,1.701558964
Peru,PER,1998,2.946195071
Peru,PER,1999,3.956483268
Peru,PER,2000,4.899434925
Peru,PER,2001,6.799862189
Peru,PER,2002,8.630568103
Peru,PER,2003,10.82372419
Peru,PER,2004,14.93424737
Peru,PER,2005,20.13959315
Peru,PER,2006,32.53576937
Peru,PER,2007,54.42326978
Peru,PER,2008,73.19257415
Peru,PER,2009,85.36705031
Peru,PER,2010,99.49532906
Peru,PER,2011,109.6118145
Peru,PER,2012,98.00011004
Peru,PER,2013,98.08298127
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0.054508405
Philippines,PHL,1992,0.086226172
Philippines,PHL,1993,0.153945411
Philippines,PHL,1994,0.252609789
Philippines,PHL,1995,0.70950518
Philippines,PHL,1996,1.347232983
Philippines,PHL,1997,1.84611551
Philippines,PHL,1998,2.330392072
Philippines,PHL,1999,3.749085447
Philippines,PHL,2000,8.311919376
Philippines,PHL,2001,15.33355244
Philippines,PHL,2002,19.00223229
Philippines,PHL,2003,27.24973903
Philippines,PHL,2004,39.1016922
Philippines,PHL,2005,40.52493944
Philippines,PHL,2006,49.06786375
Philippines,PHL,2007,64.52260075
Philippines,PHL,2008,75.37478912
Philippines,PHL,2009,82.26097224
Philippines,PHL,2010,88.98361743
Philippines,PHL,2011,99.09141423
Philippines,PHL,2012,105.4510985
Philippines,PHL,2013,104.5023215
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0.005724678
Poland,POL,1993,0.040871324
Poland,POL,1994,0.101261502
Poland,POL,1995,0.194906956
Poland,POL,1996,0.563666011
Poland,POL,1997,2.111734246
Poland,POL,1998,5.017180998
Poland,POL,1999,10.30601103
Poland,POL,2000,17.59256113
Poland,POL,2001,26.11177828
Poland,POL,2002,36.3068767
Poland,POL,2003,45.49288418
Poland,POL,2004,60.42064117
Poland,POL,2005,76.339145
Poland,POL,2006,96.20698849
Poland,POL,2007,108.3783985
Poland,POL,2008,115.0213925
Poland,POL,2009,117.3145306
Poland,POL,2010,122.9152946
Poland,POL,2011,131.2936783
Poland,POL,2012,141.5464567
Poland,POL,2013,149.0785439
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.02811394
Portugal,PRT,1990,0.065660213
Portugal,PRT,1991,0.127016808
Portugal,PRT,1992,0.374292451
Portugal,PRT,1993,1.012894051
Portugal,PRT,1994,1.726440031
Portugal,PRT,1995,3.375687267
Portugal,PRT,1996,6.544476984
Portugal,PRT,1997,14.79998641
Portugal,PRT,1998,30.07699652
Portugal,PRT,1999,45.51511117
Portugal,PRT,2000,64.66938516
Portugal,PRT,2001,77.07273739
Portugal,PRT,2002,83.40042883
Portugal,PRT,2003,95.82024424
Portugal,PRT,2004,100.8873537
Portugal,PRT,2005,108.9082765
Portugal,PRT,2006,116.0366893
Portugal,PRT,2007,127.6765737
Portugal,PRT,2008,132.9171729
Portugal,PRT,2009,111.4775969
Portugal,PRT,2010,115.3032751
Portugal,PRT,2011,116.3901378
Portugal,PRT,2012,112.3895255
Portugal,PRT,2013,113.035602
Puerto Rico,PRI,1980,0
Puerto Rico,PRI,1981,0
Puerto Rico,PRI,1982,0
Puerto Rico,PRI,1983,0
Puerto Rico,PRI,1984,0
Puerto Rico,PRI,1985,0
Puerto Rico,PRI,1987,0.114236685
Puerto Rico,PRI,1988,0.251646404
Puerto Rico,PRI,1989,0.33269872
Puerto Rico,PRI,1990,0.57899638
Puerto Rico,PRI,1991,0.940707549
Puerto Rico,PRI,1992,1.672777882
Puerto Rico,PRI,1993,2.622388239
Puerto Rico,PRI,1994,4.784861682
Puerto Rico,PRI,1995,7.778517686
Puerto Rico,PRI,1996,8.845403321
Puerto Rico,PRI,1997,9.795459071
Puerto Rico,PRI,1998,15.38576626
Puerto Rico,PRI,1999,21.48996378
Puerto Rico,PRI,2000,34.71439546
Puerto Rico,PRI,2001,42.85358211
Puerto Rico,PRI,2002,43.40052831
Puerto Rico,PRI,2003,45.15286159
Puerto Rico,PRI,2004,48.97574889
Puerto Rico,PRI,2005,53.00157426
Puerto Rico,PRI,2006,58.63957269
Puerto Rico,PRI,2007,65.03405211
Puerto Rico,PRI,2008,68.21954813
Puerto Rico,PRI,2009,72.93243111
Puerto Rico,PRI,2010,79.09024816
Puerto Rico,PRI,2011,83.97889108
Puerto Rico,PRI,2012,82.55282485
Puerto Rico,PRI,2013,83.64642094
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1990,0.799761603
Qatar,QAT,1991,0.836272414
Qatar,QAT,1992,0.864572738
Qatar,QAT,1993,0.871755055
Qatar,QAT,1994,2.329400169
Qatar,QAT,1995,3.685294341
Qatar,QAT,1996,5.614311695
Qatar,QAT,1997,8.210904435
Qatar,QAT,1998,11.94766401
Qatar,QAT,1999,14.74513025
Qatar,QAT,2000,20.35664898
Qatar,QAT,2001,29.08248993
Qatar,QAT,2002,42.35095158
Qatar,QAT,2003,57.03019214
Qatar,QAT,2004,68.06559844
Qatar,QAT,2005,87.28674958
Qatar,QAT,2006,95.05695524
Qatar,QAT,2007,109.696397
Qatar,QAT,2008,105.1777849
Qatar,QAT,2009,124.5951299
Qatar,QAT,2010,124.9603221
Qatar,QAT,2011,120.4784442
Qatar,QAT,2012,126.8564857
Qatar,QAT,2013,152.6441746
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0.00344867
Romania,ROU,1994,0.01202193
Romania,ROU,1995,0.039488733
Romania,ROU,1996,0.074424492
Romania,ROU,1997,0.884783766
Romania,ROU,1998,2.84561335
Romania,ROU,1999,6.028479507
Romania,ROU,2000,11.16205327
Romania,ROU,2001,17.2348729
Romania,ROU,2002,22.96939841
Romania,ROU,2003,31.70897835
Romania,ROU,2004,46.10214303
Romania,ROU,2005,60.38971904
Romania,ROU,2006,72.47089777
Romania,ROU,2007,92.66014887
Romania,ROU,2008,111.4046999
Romania,ROU,2009,114.5422524
Romania,ROU,2010,111.4288898
Romania,ROU,2011,107.3871984
Romania,ROU,2012,104.9886091
Romania,ROU,2013,105.5829217
Russia,RUS,1980,0
Russia,RUS,1981,0
Russia,RUS,1982,0
Russia,RUS,1983,0
Russia,RUS,1984,0
Russia,RUS,1985,0
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0.000201914
Russia,RUS,1992,0.004032303
Russia,RUS,1993,0.006718503
Russia,RUS,1994,0.018649723
Russia,RUS,1995,0.059572491
Russia,RUS,1996,0.15029596
Russia,RUS,1997,0.32744683
Russia,RUS,1998,0.505809984
Russia,RUS,1999,0.9306548
Russia,RUS,2000,2.223450492
Russia,RUS,2001,5.302377987
Russia,RUS,2002,12.10050689
Russia,RUS,2003,24.94148522
Russia,RUS,2004,51.07845314
Russia,RUS,2005,83.37214422
Russia,RUS,2006,104.8422057
Russia,RUS,2007,119.176587
Russia,RUS,2008,138.8686388
Russia,RUS,2009,160.1018962
Russia,RUS,2010,165.5010987
Russia,RUS,2011,142.0484328
Russia,RUS,2012,145.3276296
Russia,RUS,2013,152.8353524
Rwanda,RWA,1980,0
Rwanda,RWA,1981,0
